assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
103193535,103192401,Tokea orthostichon,8.1.1,Unspecified species,2.1|2.3.2,Species mortality|Competition,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
115387556,44579175,Alinea luciae,8.1.2,Named species,2.1,Species mortality,Feral,Rattus rattus,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
115387556,44579175,Alinea luciae,8.1.2,Named species,2.1,Species mortality,Feral,Urva auropunctata,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
115387556,44579175,Alinea luciae,1.1,Housing & urban areas,1.1,Ecosystem conversion,,,,Unknown,Unknown,,"Past, Unlikely to Return",
115387556,44579175,Alinea luciae,2.1.2,Small-holder farming,1.1,Ecosystem conversion,,,,Unknown,Unknown,,"Past, Unlikely to Return",
22281668,14674,Nesophontes paramicrus,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
22281668,14674,Nesophontes paramicrus,8.1.2,Named species,2.3.2,Competition,,Unspecified Rattus,,,,,"Past, Unlikely to Return",
87739847,87583558,Angraecopsis dolabriformis,2.1.2,Small-holder farming,1.2|2.2|2.3.7,Ecosystem degradation|Species disturbance|Reduced reproductive success,,,,,,,"Past, Unlikely to Return",
87739847,87583558,Angraecopsis dolabriformis,2.1.1,Shifting agriculture,1.2|2.2|2.3.7,Ecosystem degradation|Species disturbance|Reduced reproductive success,,,,,,,"Past, Unlikely to Return",
87739847,87583558,Angraecopsis dolabriformis,2.2.1,Small-holder plantations,1.2|2.2|2.3.7,Ecosystem degradation|Species disturbance|Reduced reproductive success,,,,,,,"Past, Unlikely to Return",
87739847,87583558,Angraecopsis dolabriformis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2|2.2|2.3.7,Ecosystem degradation|Species disturbance|Reduced reproductive success,,,,,,,"Past, Unlikely to Return",
22281612,14673,Nesophontes micrus,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
22281612,14673,Nesophontes micrus,8.1.2,Named species,2.3.2,Competition,,Unspecified Rattus,,,,,"Past, Unlikely to Return",
62798308,62798304,Logania depressa,8.1.1,Unspecified species,1.2|2.3.2,Ecosystem degradation|Competition,,,,Unknown,Unknown,,"Past, Unlikely to Return",
62798308,62798304,Logania depressa,7.2.10,Large dams,1.1,Ecosystem conversion,,,,Unknown,Unknown,,"Past, Unlikely to Return",
62798308,62798304,Logania depressa,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Pilosella officinarum,,Unknown,Unknown,,"Past, Unlikely to Return",
9966929,35920,Pradosia glaziovii,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
9966929,35920,Pradosia glaziovii,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
9966929,35920,Pradosia glaziovii,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
9966929,35920,Pradosia glaziovii,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
9966929,35920,Pradosia glaziovii,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
102879718,135559,Alosa volgensis,5.4.2,Intentional use: (large scale) [harvest],2.1|2.3.7,Species mortality|Reduced reproductive success,,,No,Whole (>90%),Unknown,,"Past, Unlikely to Return",
102879718,135559,Alosa volgensis,7.2.10,Large dams,1.1|1.2|2.3.7,Ecosystem conversion|Ecosystem degradation|Reduced reproductive success,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
251943261,176986,Limnophila limnophiloides,1.3,Tourism & recreation areas,1.2,Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
227962657,227962655,Neonauclea kranjiensis,1.1,Housing & urban areas,"","",,,,,,,"Past, Unlikely to Return",
227962657,227962655,Neonauclea kranjiensis,1.2,Commercial & industrial areas,"","",,,,,,,"Past, Unlikely to Return",
102879586,61393,Alosa vistonica,7.2.3,Abstraction of surface water (agricultural use),1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
102879586,61393,Alosa vistonica,7.2.9,Small dams,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
102879586,61393,Alosa vistonica,7.2.10,Large dams,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
102879586,61393,Alosa vistonica,7.2.1,Abstraction of surface water (domestic use),1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
102879586,61393,Alosa vistonica,7.2.2,Abstraction of surface water (commercial use),1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
102879586,61393,Alosa vistonica,9.3.1,Nutrient loads,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
102879586,61393,Alosa vistonica,9.3.3,Herbicides and pesticides,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
102879586,61393,Alosa vistonica,9.1.1,Sewage,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137243081,5380,Coregonus oxyrinchus,9.3.3,Herbicides and pesticides,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Unknown,Unknown,,"Past, Unlikely to Return",
137243081,5380,Coregonus oxyrinchus,5.4.2,Intentional use: (large scale) [harvest],2.1|2.3.7,Species mortality|Reduced reproductive success,,,No,Unknown,Unknown,,"Past, Unlikely to Return",
137243081,5380,Coregonus oxyrinchus,9.3.1,Nutrient loads,1.1|1.2|2.3.7,Ecosystem conversion|Ecosystem degradation|Reduced reproductive success,,,,Unknown,Unknown,,"Past, Unlikely to Return",
137243081,5380,Coregonus oxyrinchus,7.2.10,Large dams,1.1|1.2|2.3.7,Ecosystem conversion|Ecosystem degradation|Reduced reproductive success,,,,Unknown,Unknown,,"Past, Unlikely to Return",
137243081,5380,Coregonus oxyrinchus,9.2.3,Type Unknown/Unrecorded,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Unknown,Unknown,,"Past, Unlikely to Return",
137243081,5380,Coregonus oxyrinchus,9.1.1,Sewage,1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Unknown,Unknown,,"Past, Unlikely to Return",
137243081,5380,Coregonus oxyrinchus,7.3,Other ecosystem modifications,1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Unknown,Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,9.4,Garbage & solid waste,1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,11.2,Droughts,1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,7.2.5,Abstraction of ground water (domestic use),1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,7.2.6,Abstraction of ground water (commercial use),1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,9.1.2,Run-off,1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,1.3,Tourism & recreation areas,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,,Pseudorasbora parva,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,8.1.2,Named species,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,Ameiurus nebulosus,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,9.1.1,Sewage,1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,9.3.2,"Soil erosion, sedimentation",1.2|2.3.7,Ecosystem degradation|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,9.3.3,Herbicides and pesticides,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,9.3.1,Nutrient loads,1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137331529,135414,Salvelinus inframundus,7.2.9,Small dams,1.1|1.2|2.3.7,Ecosystem conversion|Ecosystem degradation|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137331529,135414,Salvelinus inframundus,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,,Salmo trutta,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Bos taurus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,2.1,Species mortality,,Plasmodium relictum,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.5.2,Named species,2.1,Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",Avipoxvirus
209512755,103823664,Hemignathus affinis,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,11.4,Storms & flooding,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Wild,Rattus exulans,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Wild,Rattus rattus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Canis familiaris,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Capra hircus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Wild,Rattus norvegicus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Felis catus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Axis axis,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,Feral,Sus scrofa,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Urva auropunctata,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.1,Unspecified species,1.2|2.2|2.3.2,Ecosystem degradation|Species disturbance|Competition,,,,Majority (50-90%),"Slow, Significant Declines","Unspecified plants, insects, and birds.","Past, Unlikely to Return",
244247004,103824105,Loxops wolstenholmei,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
244247004,103824105,Loxops wolstenholmei,8.1.1,Unspecified species,1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,Unknown,Introduced mammals and disease.,"Past, Unlikely to Return",
244230219,22720852,Drepanis funerea,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Wild,Unspecified Rattus,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
244230219,22720852,Drepanis funerea,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Bos taurus,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
244230219,22720852,Drepanis funerea,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Axis axis,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
244230219,22720852,Drepanis funerea,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
244230219,22720852,Drepanis funerea,8.1.1,Unspecified species,2.1,Species mortality,,,,Whole (>90%),Unknown,Mosquito-borne diseases.,"Past, Unlikely to Return",
244230219,22720852,Drepanis funerea,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Wild,Urva javanica,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
244234437,22720749,Rhodacanthis palmeri,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
244234437,22720749,Rhodacanthis palmeri,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
244234437,22720749,Rhodacanthis palmeri,8.1.1,Unspecified species,1.2|2.1|2.2|2.3.2,Ecosystem degradation|Species mortality|Species disturbance|Competition,,,,Unknown,Unknown,"Habitat degradation, competition, predation and disturbance from introduced alien species and mosquito-borne diseases.","Past, Unlikely to Return",
244237698,22720745,Rhodacanthis flaviceps,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
244237698,22720745,Rhodacanthis flaviceps,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
244237698,22720745,Rhodacanthis flaviceps,8.1.1,Unspecified species,1.2|2.1|2.2|2.3.2,Ecosystem degradation|Species mortality|Species disturbance|Competition,,,,Unknown,Unknown,"Habitat degradation, competition, predation and disturbance from introduced alien species and mosquito-borne diseases.","Past, Unlikely to Return",
244243595,22728825,Chloridops kona,8.1.1,Unspecified species,1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,Unknown,"Introduced grazers may have degraded habitat, and introduced animals may have brought in detrimental diseases.","Past, Unlikely to Return",
244243595,22728825,Chloridops kona,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
244243595,22728825,Chloridops kona,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
244839904,22720784,Viridonia sagittirostris,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
244849755,22720738,Dysmorodrepanis munroi,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Wild,Unspecified Rattus,,Unknown,Unknown,,"Past, Unlikely to Return",
244849755,22720738,Dysmorodrepanis munroi,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Felis catus,,Unknown,Unknown,,"Past, Unlikely to Return",
244849755,22720738,Dysmorodrepanis munroi,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
244849755,22720738,Dysmorodrepanis munroi,8.1.1,Unspecified species,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,,,,Unknown,Unknown,,"Past, Unlikely to Return",
244853122,22728910,Akialoa obscura,8.1.1,Unspecified species,2.1,Species mortality,,,,Unknown,Unknown,Unspecified micro-organisms,"Past, Unlikely to Return",
244853122,22728910,Akialoa obscura,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
